la plus; la plus; la plus; 
le plus;le plus;le plus;le plus;
# être dans (+nomsentiment);;;;A2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1
être en règle avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en opposition(de phase) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en devoir de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être mal avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être comme chien et chat avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être à couteau(x) tiré(s) avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'ordre du jour de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à tu et à toi avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en passe de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en relation(logique+étroite) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à coude à coude avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en dette avec;expression verbale figée;argent;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en dérivation avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
#être en mésentente(relative) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
#être d'une aide(grande) à;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à pire avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être avec vue sur;expression verbale figée;cinq sens;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être tout feu tout flamme pour;expression idiomatique;comportement;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en concubinage(illégal+adultérin) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en butte à;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de tout cœur avec;expression verbale figée;corps humain;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'avant-veille de;collocation;temps;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en désaccord(profond) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en ballottage avec;expression idiomatique;autres;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en série avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être sans illusion(aucune) sur;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à un poil de;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en bisbille avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en compétition(serrée+sportive) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la pointe de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la gloire de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au goût de;collocation;cinq sens;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en comptes avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en ménage(illégal+adultérin) avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en reste avec;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être loin de;collocation;déplacements;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à cent coudées de;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au dessus de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à cent lieues de;expression idiomatique;déplacements;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la veille de;collocation;temps;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en condition de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en liaison(étroite+directe) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en hommage à;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en union libre(illégale+adultérine) avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en état de;collocation;autres;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à chances égales avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au pouvoir de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'unisson de;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en tête à tête avec;expression idiomatique;corps humain;relations sociales;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en cadence avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en liaison avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au déshonneur de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être hors de doute;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'avant-garde de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être d'un grand secours à;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en ligne droite avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en antagonisme avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à charge à;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sans conteste;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être comme cul et chemise avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans l'ombre d'un doute;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au gré de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au passif de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la source de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en contact avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être(ne pas) de tout repos pour;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être aux petits soins avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être d'intelligence avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être de l'importance(première+plus haute) pour;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en avance sur;expression verbale figée;autres;;A2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la base de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de conserve avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en quadrature(de phase) avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
#être en intelligence(bonne+mauvaise) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en mesure de;collocation;action;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans l'obligation de;collocation;action;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en situation de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en présence de;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être bien avec;collocation;sensations/sentiments;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en humeur de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au crédit de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de fait;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en phase avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en rapport(logique+direct+étroit) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en prise directe avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en relations(bonnes+mauvaises) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au défi de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en faveur auprès de;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être signe(bon+mauvais);collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la louange de;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en accord(harmonieux+de pensée) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en route avec;collocation;déplacements;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans la nature de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au désespoir de;collocation;sensations/sentiments;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de notoriété publique;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'avantage de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de concert avec;collocation;musique;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en couple(illégal+adultérin) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en paix(relative+instable) avec;collocation;paix;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au palmarès de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sans comparaison avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être d'accord avec;collocation;relations sociales;;A1;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au préjudice de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en entente(bonne+mauvaise)(relative) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à prises avec+à;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à colle avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de toute évidence;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en cheville avec;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en rapports(bons+mauvais) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en froid(grand) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être de conseil(bon+mauvais+excellent) à+pour;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être peine perdue pour;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de l'internet de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en péril(réel) de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'origine de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans le droit de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à cheval sur;expression idiomatique;personnalité;animaux;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être côte à côte avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de la compétence de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en proie à;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en tandem avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en âge de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en rupture(de ton) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être pair et compagnon avec;expression idiomatique;bipartite;relations sociales;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à deux doigts de;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à plat ventre devant;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de plain pied avec;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en conflit(d'affaire+léger) avec+contre;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être face à face avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être main dans la main avec;expression verbale figée;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être d'équerre avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être hors de proportion avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à mieux avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à califourchon sur;expression idiomatique;personnalité;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au téléphone avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en mesure avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être comme doigts de la main avec;expression idiomatique;corps humain;relations sociales;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la défense de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sans commune mesure avec;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'honneur de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au diapason de;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en instance de;expression idiomatique;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de niveau avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de la responsabilité de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la portée de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sans contredit;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de la convenance de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être d'intérêt(général+public);collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en regard de;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être du devoir de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en coquetterie avec;expression idiomatique;comportement;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être du ressort de;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être tête bêche avec;expression idiomatique;corps humain;relations sociales;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en droit de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en peine de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en boule contre;expression idiomatique;comportement;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en rapport(suivi+d'affaire) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en demeure de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en pourparlers(amicaux+d'affaire) avec;expression verbale figée;relations sociales;conversation;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sur le point de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en relation(suivie+d'affaire) avec;collocation;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être bas dessus bras dessous avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être à égalité(de points) avec;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être sans espoir pour;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en train de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans les cordes de;expression idiomatique;objets;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en raison inverse de;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être nez à nez avec;expression idiomatique;corps humain;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la décharge de;expression idiomatique;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en termes(bon+mauvais) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à l'actif de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en ligne avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en rupture de ban avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en retard sur;collocation;temps;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en sens contraire à;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en mésintelligence(relative) avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en grâce auprès de;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en pendant à;expression verbale figée;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au désavantage de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être dans des dispositions (bonnes+mauvaises) envers;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en position de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en défaveur auprès de;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à plus mal avec;expression idiomatique;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à genoux devant;expression verbale figée;comportement;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être d'aucun secours à;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en copropriété avec;expression verbale figée;relations sociales;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à même de;collocation;action;;B2;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à vie et à la mort avec;expression idiomatique;la vie/la mort;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être près de;collocation;lieux;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en danger(réel) de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dommage pour;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être au bord de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être dans la nécessité de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être de l'âge de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
# être en odeur de sainteté(grande) avec;expression idiomatique;cinq sens;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être à la hauteur de;collocation;autres;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
être en voie de;collocation;action;;N/A;<ENT><être>_<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2
